tmk,lot_size_req,depth_to_wt_suitability,sma_constraints,climate_suitability,slope_req,in_flood_zone,in_sma,coast_within_100_ft,stream_within_50_ft
227017021,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017022,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017023,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017024,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227017025,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227017026,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017027,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017028,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017029,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017030,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017031,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017032,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017033,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017034,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017035,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017036,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017038,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017040,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017041,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017042,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227017043,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227017044,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227017045,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227017046,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227018001,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018003,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018004,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227018005,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227018006,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227018007,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227018008,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227018010,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018012,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018013,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227018014,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018015,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018016,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018018,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018020,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018021,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018022,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018023,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018024,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018026,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018027,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227018028,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227018029,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227018031,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018032,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018034,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018036,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018037,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018038,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018039,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018044,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018045,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227018046,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227019001,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019002,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019004,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019005,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019008,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019009,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019012,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019013,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019015,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019016,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019017,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019021,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019023,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019024,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019026,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019027,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019028,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019030,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019031,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019032,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019033,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019034,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019035,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019036,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019037,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019038,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019041,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019043,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019044,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019045,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227019049,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227020003,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227020004,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227020006,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227020009,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227020010,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227020011,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227021001,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227021004,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227021005,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227021006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227021007,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227021008,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227021009,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227021011,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227021012,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227021013,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227021014,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227021019,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227021020,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227021021,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227021022,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227021023,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227021025,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227022006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227022007,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227022010,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227022011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227022014,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227022016,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227022017,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227022018,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227022020,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227022022,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227022025,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227023003,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227023006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227023007,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227023008,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227023009,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227023010,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227023011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227023012,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227023013,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227023014,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227023015,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227023016,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227023017,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227023019,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024002,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227024004,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024008,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024013,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227024014,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024021,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024026,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024027,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227024028,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024030,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227024032,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024034,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227024035,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024037,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227024039,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227024040,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024041,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227024043,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024044,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024045,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227024047,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227024048,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025001,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227025002,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227025003,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025005,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025007,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227025009,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025012,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025013,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025015,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025017,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227025018,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025020,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227025021,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025024,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025025,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025027,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025028,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227025029,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227026001,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227026011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227026012,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227026013,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227026014,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
227026015,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,0
227026016,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
227026017,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227026019,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227026020,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
227026023,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
227026025,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
227026026,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope less than 8%,0,0,0,0
227026028,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227026029,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
227027001,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
227027002,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
227027003,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
227027004,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
227027005,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,0
227027006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
227027010,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope less than 8%,0,0,0,0
227027011,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope less than 8%,0,0,0,0
227027012,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope less than 8%,0,0,0,0
227027013,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,0
227027015,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
227027016,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope less than 8%,0,0,0,0
227027017,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope less than 8%,0,0,0,0
227027018,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope less than 8%,0,0,0,0
227027019,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope less than 8%,0,0,0,0
227027020,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
